owner_id,name,revised_state,cluster,territory,status,category,category_repo,Product_group,Revenue,Sale_Qty,return_amount,Ret_Qty,Net_Rev,Net_Qty,ABS_Given_or_not_FY26,ABS_Amt_Fy26,ABS_Given_or_not_FY27,ABS_Amt_Fy27,TM,SM,return_pct,net_efficiency,abs_flag_fy27,abs_flag_fy26,Net_Rev_in_lacs
3939594,GURU BEEJ BHANDAR,MP,REWA,SIDHI,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,6800.0,20.0,6120.0,18.0,680.0,2.0,NO,0.0,NO,0.0,AJAY.PATEL@AGROSTAR.IN,VACANT-SIDHI,1.0,0.0,False,False,0.0
9702461,BAINIWAL KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,973080.0,1080.0,0.0,0.0,973080.0,1080.0,YES,81000.0,YES,100000.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,True,True,10.0
10180861,Sharma khad beej bhander jaluki,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,270300.0,300.0,0.0,0.0,270300.0,300.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,False,False,3.0
1876545,RAJASTHAN KRISHI SEVA KENDRA  .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,297330.0,330.0,55862.0,62.0,241468.0,268.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,2.0
3506040,ANJALI FERTILIZERS . .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,135150.0,150.0,26129.0,29.0,109021.0,121.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KHERALI,0.0,1.0,False,False,1.0
11213576,ANIL KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,135150.0,150.0,43248.0,48.0,91902.0,102.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,1.0
9131770,TEJA SEEDS (JAGTA BASAI),RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,81090.0,90.0,0.0,0.0,81090.0,90.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,1.0
9505415,PANSARI KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,81090.0,90.0,0.0,0.0,81090.0,90.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-MUNDAWAR,0.0,1.0,False,False,1.0
11803253,SANNY ENTERPRISES BHARATPUR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,81090.0,90.0,0.0,0.0,81090.0,90.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,False,False,1.0
11801950,YADAV KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,81090.0,90.0,20723.0,23.0,60367.0,67.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,0.0,1.0,False,False,1.0
7817665,ANAM KHAD BEEJ BHANDAR (Khorpuri) .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,0.0,0.0,54060.0,60.0,YES,21000.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KHERALI,0.0,1.0,False,True,1.0
8348874,Basudev Beej Bhandar (Kumher),RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,0.0,0.0,54060.0,60.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,False,False,1.0
9445691,KISAN KHAD BEEJ BHANDAR (Burhi Bawal),RJ,ALWAR KARAULI,ALWAR,INACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,0.0,0.0,54060.0,60.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,1.0
1800840,MONISH KHAD BEEJ BHANDAR (Palpur) . . .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,0.0,0.0,54060.0,60.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,1.0
6205023,CHAUDHARY KRISHI SEWA KENDRA (Malakhera) .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,108120.0,120.0,58565.0,65.0,49555.0,55.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-ALWAR,1.0,0.0,False,False,0.0
10187800,M/S KHANDELWAL BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,INACTIVE,Seeds,Seeds - FC,Cotton,108120.0,120.0,71179.0,79.0,36941.0,41.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KHERALI,1.0,0.0,False,False,0.0
1422110,MUSKAN AGENCIES .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,19822.0,22.0,34238.0,38.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,0.0
3070014,SHRI YADAV KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,INACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,20723.0,23.0,33337.0,37.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,False,False,0.0
11665007,SHUBHAM KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,27030.0,30.0,0.0,0.0,27030.0,30.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
9593498,LAXMIPATI KHAD BEEJ BHANDHAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,27030.0,30.0,0.0,0.0,27030.0,30.0,YES,9000.0,YES,31250.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,0.0,1.0,True,True,0.0
2901016,RAJESH KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,27030.0,30.0,10812.0,12.0,16218.0,18.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,0.0,1.0,False,False,0.0
1355077,CHOUDHARY KHAD BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,INACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,39644.0,44.0,14416.0,16.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-MUNDAWAR,1.0,0.0,False,False,0.0
1077219,SUSHMA TRADERS,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,81090.0,90.0,67575.0,75.0,13515.0,15.0,YES,60000.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,1.0,0.0,False,True,0.0
3040214,SHRI BALAJI BEEJ BHANDAR (Bansur),RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,27030.0,30.0,14416.0,16.0,12614.0,14.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,1.0,0.0,False,False,0.0
11863545,NEW KRASHI SAHALAKAR KENDER,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,45050.0,50.0,9010.0,10.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,1.0,0.0,False,False,0.0
10854808,PROHONEY KRISHI FED PRODUCER COMPANY LIMITED,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,48654.0,54.0,5406.0,6.0,NO,0.0,NO,0.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,1.0,0.0,False,False,0.0
11080985,SUBHASH BEEJ BHANDAR,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,54060.0,60.0,54060.0,60.0,0.0,0.0,YES,60000.0,YES,6250.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,1.0,0.0,True,True,0.0
12076609,G B TRADERS,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,12500.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,True,False,1.0
10218661,khandelwal beej bhandar,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-ALWAR,0.0,1.0,True,False,1.0
9741762,KRISHNA BEEJ BHANDAR (Akbarpur),RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-ALWAR,0.0,1.0,True,False,1.0
12162681,ARAYAN KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,12500.0,HARENDRA.SINGH1@AGROSTAR.IN,AKASH.FAUJADAR@AGROSTAR.IN,0.0,1.0,True,False,1.0
11961417,KAPOOR KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,12500.0,HARENDRA.SINGH1@AGROSTAR.IN,VACANT-KISHANGARH BAS,0.0,1.0,True,False,1.0
12063889, BALAJI KHAD BEEJ BHANDAR .,RJ,ALWAR KARAULI,ALWAR,ACTIVE,Seeds,Seeds - FC,Cotton,105839.0,97.0,29016.0,30.0,76823.0,67.0,NO,0.0,YES,6250.0,HARENDRA.SINGH1@AGROSTAR.IN,MANISH.SAINI@AGROSTAR.IN,0.0,1.0,True,False,1.0
10300420,JAI BHAIRAV KRISHI SEVA KENDRA,RJ,JODHPUR,JAIPUR,ACTIVE,Seeds,Seeds - Veg,Coriander,2735.0,14.0,0.0,0.0,2735.0,14.0,NO,0.0,NO,0.0,BHANU.SINGH@AGROSTAR.IN,DASHARATH.PATIDAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
1266891,SHREE BALAJI AGRO TRADERS (Tantoti),RJ,JODHPUR,JAIPUR,ACTIVE,Seeds,Seeds - Veg,Coriander,2039.0,10.0,0.0,0.0,2039.0,10.0,NO,0.0,NO,0.0,BHANU.SINGH@AGROSTAR.IN,DASHARATH.PATIDAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
9067387,Ajay Agro Center .,RJ,JODHPUR,JAIPUR,ACTIVE,Seeds,Seeds - Veg,Coriander,1906.0,10.0,0.0,0.0,1906.0,10.0,NO,0.0,NO,0.0,BHANU.SINGH@AGROSTAR.IN,GURUDAYAL.GURJAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
9331612,SHREE NATHDWARA BEEJ BHANDAR .,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,16000.0,40.0,0.0,0.0,16000.0,40.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,RAJKUMAR.JAT@AGROSTAR.IN,0.0,1.0,False,False,0.0
11379098,AKSHAY KRISHI SEVA KENDRA  .,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,8000.0,20.0,0.0,0.0,8000.0,20.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,VACANT-BANSWARA,0.0,1.0,False,False,0.0
10250872,JEETMAL PRAKASH CHANDRA DHAKAR,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,4000.0,10.0,0.0,0.0,4000.0,10.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,RAJKUMAR.JAT@AGROSTAR.IN,0.0,1.0,False,False,0.0
7974065,SHREE YASHODHARA KRASHI SEWA KENDRA,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,799.0,2.0,0.0,0.0,799.0,2.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,PANKAJ.JANGID@AGROSTAR.IN,0.0,1.0,False,False,0.0
10098765,Bholenath Krishi Sewa Kendra Jat,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,344.0,5.0,0.0,0.0,344.0,5.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,RAJKUMAR.JAT@AGROSTAR.IN,0.0,1.0,False,False,0.0
12441508,SHREE GANESH KRISHI SEVA KENDRA .,RJ,CHITTORGARH,UDAIPUR,ACTIVE,Seeds,Seeds - Veg,Bitter Gourd,65.0,1.0,0.0,0.0,65.0,1.0,NO,0.0,NO,0.0,ANIL.BHATT@AGROSTAR.IN,RAJKUMAR.JAT@AGROSTAR.IN,0.0,1.0,False,False,0.0
11440768,SRI ANJANEYA AGENCY,TG,KHAMMAM,NALGONDA,ACTIVE,Seeds,Seeds - FC,Paddy,10100.0,10.0,7070.0,7.0,3030.0,3.0,NO,0.0,NO,0.0,RAVI.BURRI@AGROSTAR.IN,VACANT-NALGONDA,1.0,0.0,False,False,0.0
12237489,Sri laxmi narsimha traders,TG,KHAMMAM,NALGONDA,ACTIVE,Seeds,Seeds - FC,Paddy,50952.0,50.0,50952.0,50.0,0.0,0.0,NO,0.0,NO,0.0,RAVI.BURRI@AGROSTAR.IN,VACANT-NALGONDA,1.0,0.0,False,False,0.0
11991279,Maurya Kisan Seva Kendra ,UP,AYODHYA,BAHRAICH,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,17705.0,40.0,0.0,0.0,17705.0,40.0,NO,0.0,NO,0.0,DEVENDRA.SINGH@AGROSTAR.IN,VACANT-SIDHAULI,0.0,1.0,False,False,0.0
11960471,Kisan Mitra khad beej bhandar,UP,AYODHYA,BAHRAICH,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,8400.0,20.0,0.0,0.0,8400.0,20.0,NO,0.0,NO,0.0,DEVENDRA.SINGH@AGROSTAR.IN,VACANT-SIDHAULI,0.0,1.0,False,False,0.0
9340260,JADAUN AGRI CLINIC AND AGRI BUSINESS CENTER . .,UP,AYODHYA,BAHRAICH,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,8400.0,20.0,0.0,0.0,8400.0,20.0,NO,0.0,NO,0.0,DEVENDRA.SINGH@AGROSTAR.IN,ASHUTOSH.KUMAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
2276911,M/S JABBAR BEEJ BHANDAR . .,UP,AYODHYA,BAHRAICH,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,8371.0,20.0,0.0,0.0,8371.0,20.0,NO,0.0,NO,0.0,DEVENDRA.SINGH@AGROSTAR.IN,ASHUTOSH.KUMAR@AGROSTAR.IN,0.0,1.0,False,False,0.0
12290790,AGRLJUCTION ONE STOP SHОР,UP,AYODHYA,BAHRAICH,ACTIVE,Seeds,Seeds - FC,Moong / Green Gram,7812.0,20.0,0.0,0.0,7812.0,20.0,NO,0.0,NO,0.0,DEVENDRA.SINGH@AGROSTAR.IN,SAFIQUE.ANSARI@AGROSTAR.IN,0.0,1.0,False,False,0.0
12252571,JAI MAA GANGEY BEEJ BHANDAR,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,2004.0,10.0,0.0,0.0,2004.0,10.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
11764476,"M/S JAGDAMBA KHAD BEEJ BHANDAR ,WAZIRGANJ",UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1924.0,10.0,0.0,0.0,1924.0,10.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
11853152,M/S AGRI CLINIC AND AGRI BUSINESS CENTRE,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1785.0,10.0,0.0,0.0,1785.0,10.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
8345580,M/s Prince Khad Bhandar .,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1785.0,10.0,0.0,0.0,1785.0,10.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
12262758,Agri junction one stop shop  .,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,1089.0,6.0,0.0,0.0,1089.0,6.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
1812445,M/S SHIMLA BEEJ BHANDAR,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,885.0,25.0,0.0,0.0,885.0,25.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,RAJEEV.ARYA@AGROSTAR.IN,0.0,1.0,False,False,0.0
9547470,VANHIKA AGRI JUNCTION CENTER ONE STOP SHOP,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,189.0,1.0,0.0,0.0,189.0,1.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,VACANT-PILIBHIT,0.0,1.0,False,False,0.0
12323959,AGRI JUNCTION KENDRA ONE STOP SHOP,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,178.0,1.0,0.0,0.0,178.0,1.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,SOMDATT.SHARMA@AGROSTAR.IN,0.0,1.0,False,False,0.0
4167601,M/S Kanaujia Krishi Raksha Kendra,UP,MEERUT,BAREILLY,ACTIVE,Seeds,Seeds - Veg,Bottle Gourd,36.0,1.0,0.0,0.0,36.0,1.0,NO,0.0,NO,0.0,LAL.KARAN@AGROSTAR.IN,SUMIT.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
11156140,M/S ONE STOP SHOP AGRI JUNCTION .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,446047.0,510.0,76958.0,88.0,369089.0,422.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,0.0,1.0,False,False,4.0
10357494,Arya Trading company Sarpatahi .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,787358.0,900.0,428608.0,490.0,358750.0,410.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,1.0,0.0,False,False,4.0
11868619,SAMAR KRISHI SEWA KENDRA,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,1754929.0,2010.0,1466769.0,1680.0,288160.0,330.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-SAHAJANWA,1.0,0.0,False,False,3.0
6713172,ADITYA BEEJ BHANDAR . .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,78646.0,90.0,0.0,0.0,78646.0,90.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,0.0,1.0,False,False,1.0
10020015,M/S NAVEEN KHAD BHANDAR,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,128778.0,150.0,51511.0,60.0,77267.0,90.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,0.0,1.0,False,False,1.0
10449637,M/S KUSHWAHA KHAD BEEJ BHANDAR,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,52500.0,60.0,0.0,0.0,52500.0,60.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,0.0,1.0,False,False,1.0
12110515,ARCHNA BEEJ BHANDAR,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,78750.0,90.0,44625.0,51.0,34125.0,39.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,1.0,0.0,False,False,0.0
11682622,NEW KRISHI VIKASH KENDRA,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,26115.0,30.0,0.0,0.0,26115.0,30.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-HATA,0.0,1.0,False,False,0.0
12064336,Hanuman traders,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,25750.0,30.0,0.0,0.0,25750.0,30.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
8255270,M/S KADAM AGRO AGENCY,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,25500.0,60.0,0.0,0.0,25500.0,60.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,0.0,1.0,False,False,0.0
9929550,M/S ANKIT KRISHI SEWA KENDRA,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,34000.0,60.0,19050.0,36.0,14950.0,24.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-KHAJANI,1.0,0.0,False,False,0.0
12162989,One Stop shop agri juction,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,25750.0,30.0,11158.0,13.0,14592.0,17.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,0.0,1.0,False,False,0.0
10026451,AGRI JUCTION,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,26051.0,30.0,13026.0,15.0,13025.0,15.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,1.0,0.0,False,False,0.0
5568956,KRISHI BEEJ BHANDAR,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,26250.0,30.0,14875.0,17.0,11375.0,13.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-BASGAON,1.0,0.0,False,False,0.0
11084261,New National Beej Bhandar,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,10889.0,30.0,0.0,0.0,10889.0,30.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
11854431,M/S SANGAM TRADERS,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - FC,Mustard,25600.0,30.0,16213.0,19.0,9387.0,11.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,1.0,0.0,False,False,0.0
11854431,M/S SANGAM TRADERS,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,10400.0,40.0,0.0,0.0,10400.0,40.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,0.0,1.0,False,False,0.0
10357494,Arya Trading company Sarpatahi .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,10400.0,40.0,0.0,0.0,10400.0,40.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,0.0,1.0,False,False,0.0
6713172,ADITYA BEEJ BHANDAR . .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,10400.0,40.0,0.0,0.0,10400.0,40.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,0.0,1.0,False,False,0.0
5966868,MATESHWARI KRISHI KENDRA . .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,10320.0,40.0,0.0,0.0,10320.0,40.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-HATA,0.0,1.0,False,False,0.0
11084261,New National Beej Bhandar,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,9622.0,40.0,0.0,0.0,9622.0,40.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,HARI.SINGH@AGROSTAR.IN,0.0,1.0,False,False,0.0
12110515,ARCHNA BEEJ BHANDAR,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,5200.0,20.0,0.0,0.0,5200.0,20.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-GORAKHPUR SADAR,0.0,1.0,False,False,0.0
11682622,NEW KRISHI VIKASH KENDRA,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,5182.0,20.0,0.0,0.0,5182.0,20.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-HATA,0.0,1.0,False,False,0.0
10960598,KUNJ BIHARI TREDERS .,UP,GORAKHPUR,GORAKHPUR,ACTIVE,Seeds,Seeds - Veg,Peas,4969.0,20.0,0.0,0.0,4969.0,20.0,NO,0.0,NO,0.0,CHANDRA.PANDEY@AGROSTAR.IN,VACANT-PADRAUNA,0.0,1.0,False,False,0.0
